id,site_code,X,Y,lon,lat,Depth_2top_Eclay,Thickness_Eclay
386,374157N1208129W001,693548.6247,4143233.519,-120.812887,37.415695,107.82,45.2684
314,375068N1208479W001,690219.8619,4153270.893,-120.847887,37.506795,108.036,40.6424
553,373782N1207296W001,701021.4553,4139246.718,-120.729587,37.378195,108.126,10
607,373385N1206446W001,708658.3783,4135025.97,-120.644587,37.338495,108.14,40.7867
4723,371513N1204177W001,729329.2012,4114778.456,-120.417687,37.151295,108.533,10
6352,374193N1208138W001,693459.703,4143631.135,-120.813787,37.419295,108.732,43.5641
4523,372807N1205510W001,717117.6866,4128823.136,-120.550987,37.280695,108.737,170
965,371207N1203577W001,734753.2856,4111529.682,-120.357687,37.120695,108.944,10
4973,370821N1202846W001,741371.6341,4107429.688,-120.284587,37.082095,109.206,10.1092
4732,371466N1204104W001,729991.8622,4114274.597,-120.410387,37.146595,109.353,10
7101,372907N1210875W001,669526.3332,4128835.465,-121.087487,37.290695,109.662,33.3165
7102,372907N1210875W002,669526.3332,4128835.465,-121.087487,37.290695,109.662,33.3165
606,373421N1206463W001,708497.799,4135421.686,-120.646287,37.342095,109.809,37.1716
4738,371416N1204013W001,730815.4192,4113741.877,-120.401287,37.141595,109.844,10
420,373743N1207238W001,701545.4985,4138826.337,-120.723787,37.374295,110.009,10
421,373674N1207052W001,703211.2768,4138100.592,-120.705187,37.367395,110.098,10
426,373621N1206888W001,704678.1503,4137547.935,-120.688787,37.362095,110.298,10
6366,373480N1206507W001,708091.6844,4136066.667,-120.650687,37.347995,110.373,30.9789
941,371427N1204043W001,730545.5708,4113856.642,-120.404287,37.142695,110.537,10
1002,370760N1202638W001,743240.4254,4106805.861,-120.263787,37.075995,110.758,10.5278
1289,370849N1203010W001,739904.7172,4107698.829,-120.300987,37.084895,111.381,10.2428
1146,371143N1210166W001,676221.4417,4109392.505,-121.016587,37.114295,111.403,117.718
601,373566N1206779W001,705658.5983,4136961.334,-120.677887,37.356595,111.627,10
600,373496N1206593W001,707325.419,4136225.283,-120.659287,37.349595,111.806,24.0302
4637,373321N1206504W001,708162.1708,4134302.993,-120.650387,37.332095,111.884,43.1945
4700,372243N1204946W001,722284.4507,4122695.673,-120.494587,37.224295,111.988,103.077
496,373882N1207952W001,695186.5489,4140218.548,-120.795187,37.388195,112.103,40.854
4488,373716N1207229W001,701632.4309,4138528.659,-120.722887,37.371595,112.376,10
940,371466N1204171W001,729396.7035,4114258.364,-120.417087,37.146595,112.627,10
4484,373805N1207477W001,699412.5751,4139463.51,-120.747687,37.380495,112.641,20.1351
4971,370796N1202927W001,740659.3915,4107131.702,-120.292687,37.079595,112.842,12.6395
641,372880N1205960W001,713106.9685,4129530.761,-120.595987,37.287995,112.881,144.963
4636,373338N1206524W001,707980.2659,4134487.225,-120.652387,37.333795,112.901,40.4703
669,372738N1205429W001,717855.8111,4128076.109,-120.542887,37.273795,113.266,167.998
4661,372963N1206454W001,708704.2262,4130341.511,-120.645387,37.296295,113.413,77.7163
6659,373821N1207551W001,698753.0884,4139625.43,-120.755087,37.382095,113.748,25.128
4475,373813N1207782W001,696709.7508,4139488.23,-120.778187,37.381295,113.766,36.8661
510,373821N1207552W001,698744.2337,4139625.22,-120.755187,37.382095,113.782,25.1868
729,372102N1204699W001,724518.0762,4121189.346,-120.469887,37.210195,113.804,92.9121
605,373338N1206541W001,707829.6366,4134483.481,-120.654087,37.333795,114.002,39.2534
369,374638N1208241W001,692434.0721,4148547.875,-120.824087,37.463795,114.022,29.8676
618,373030N1206518W001,708118.3939,4131070.852,-120.651787,37.302995,114.274,65.425
4462,374407N1208074W001,693970.8586,4146018.896,-120.807387,37.440695,114.542,28.5566
4483,373757N1207413W001,699992.0416,4138944.438,-120.741287,37.375695,114.988,13.6861
964,371202N1203735W001,733350.8187,4111435.212,-120.373487,37.120195,115.261,10
604,373413N1206546W001,707764.66,4135314.613,-120.654587,37.341295,115.505,33.2341
594,373546N1206824W001,705265.4465,4136729.607,-120.682387,37.354595,115.537,10
1290,370724N1202841W001,741446.8726,4106354.56,-120.284087,37.072395,115.641,17.8839
772,371243N1203829W001,732502.9718,4111867.095,-120.382887,37.124295,115.708,10
6380,368488N1207538W001,700268.7688,4080453.851,-120.753787,36.848795,115.805,40
730,372102N1204752W001,724047.6804,4121176.79,-120.475187,37.210195,115.847,92.6967
4755,371088N1203654W001,734105.7213,4110190.14,-120.365387,37.108795,115.868,10
4512,372874N1206143W001,711486.1685,4129423.073,-120.614287,37.287395,116.029,124.728
1148,371063N1210088W001,676933.1488,4108519.387,-121.008787,37.106295,116.499,86.3836
4557,370685N1202727W001,742472.9795,4105950.828,-120.272687,37.068495,116.662,19.3986
363,374335N1208118W001,693600.1173,4145210.912,-120.811787,37.433495,116.989,33.3089
348,375213N1208127W001,693294.0695,4154951.648,-120.812687,37.521295,117.525,21.636
4587,371202N1210166W001,676207.7614,4110047.131,-121.016587,37.120195,117.576,112.221
942,371416N1204196W001,729189.7281,4113697.484,-120.419587,37.141595,117.726,10
425,373610N1207063W001,703131.1182,4137388.056,-120.706287,37.360995,117.759,10
621,373310N1206596W001,707350.008,4134160.688,-120.659587,37.330995,117.978,36.8994
4634,373460N1206666W001,706688.6113,4135809.8,-120.666587,37.345995,118.324,20.9132
418,373674N1207282W001,701174.2861,4138051.298,-120.728187,37.367395,118.346,10
668,372738N1205593W001,716401.4956,4128038.441,-120.559287,37.273795,118.392,170
4765,370988N1203474W001,735736.4871,4109125.026,-120.347387,37.098795,118.394,10
4449,374321N1208138W001,693426.7512,4145051.456,-120.813787,37.432095,118.552,33.9476
416,373721N1207421W001,699930.7586,4138543.275,-120.742087,37.372095,118.827,12.8315
972,371049N1203654W001,734117.7356,4109757.367,-120.365387,37.104895,118.838,10
638,372849N1206349W001,709666.7032,4129099.764,-120.634887,37.284895,118.983,97.3795
4547,371902N1204654W001,724976.8662,4118980.7,-120.465387,37.190195,119.039,72.1983
4489,373630N1207149W001,702364.021,4137591.503,-120.714887,37.362995,119.107,10
596,373532N1206888W001,704702.3362,4136560.356,-120.688787,37.353195,119.112,10
4961,370907N1203285W001,737441.7501,4108273.3,-120.328487,37.090695,119.115,11.4742
4650,373310N1206632W001,707031.0171,4134152.788,-120.663187,37.330995,119.864,33.8175
4923,368799N1207888W001,697067.8505,4083831.68,-120.788787,36.879895,119.872,57.3432
620,373421N1206643W001,706903.0777,4135382.079,-120.664287,37.342095,120.01,25.1398
4476,373752N1207668W001,697735.217,4138835.195,-120.766787,37.375195,120.026,26.428
5917,373552N1206982W001,703864.2537,4136761.935,-120.698187,37.355195,120.735,10
4714,371677N1204560W001,725878.4128,4116506.328,-120.455987,37.167695,121.06,31.5898
7105,373968N1208146W001,693446.7797,4141132.843,-120.814587,37.396795,121.146,50
414,373743N1207604W001,698304.3389,4138748.764,-120.760387,37.374295,121.152,22.9454
4584,371568N1210204W001,675785.3864,4114100.996,-121.020387,37.156795,121.354,135.11
780,371157N1203829W001,732529.2965,4110912.777,-120.382887,37.115695,121.709,10
580,373563N1207060W001,703170.3674,4136867.172,-120.705987,37.356295,122.312,10
4133,373571N1207085W001,702946.7668,4136950.564,-120.708487,37.357095,122.374,10
597,373493N1206871W001,704863.5302,4136131.286,-120.687087,37.349295,122.393,10
394,374393N1208127W001,693505.5379,4145852.646,-120.812687,37.439295,122.451,27.1313
619,373196N1206660W001,706814.1757,4132881.663,-120.665987,37.319595,122.72,37.5236
1280,370955N1203524W001,735302.2664,4108746.425,-120.352387,37.095495,122.795,10.8647
4447,374191N1208299W001,692035.3321,4143576.012,-120.829887,37.419095,123.109,39.9451
582,373527N1206985W001,703844.4445,4136483.877,-120.698487,37.352695,123.314,10
361,374116N1208318W001,691886.3221,4142739.927,-120.831787,37.411595,123.349,44.1606
4522,372741N1205777W001,714768.9772,4128029.769,-120.577687,37.274095,123.366,164.048
939,371424N1204299W001,728272.3184,4113761.408,-120.429887,37.142395,123.504,10
4731,371421N1204296W001,728299.8711,4113728.841,-120.429587,37.142095,123.521,10
6407,370746N1203177W001,738452.3057,4106513.783,-120.317687,37.074595,124.19,19.2116
4586,371174N1210143W001,676418.6175,4109740.734,-121.014287,37.117395,124.277,101.392
419,373607N1207235W001,701608.4763,4137317.876,-120.723487,37.360695,124.323,10
903,371730N1204654W001,725027.9257,4117072.082,-120.465387,37.172995,124.522,42.8279
4481,373702N1207552W001,698775.6551,4138304.761,-120.755187,37.370195,124.582,17.7803
4983,370682N1203093W001,739219.3198,4105824.713,-120.309287,37.068195,124.73,19.8572
367,374560N1208177W001,693020.2088,4147695.465,-120.817687,37.455995,124.849,18.621
4648,373155N1206691W001,706550.6744,4132419.928,-120.669087,37.315495,124.864,35.9323
4649,373330N1206702W001,706405.282,4134359.39,-120.670187,37.332995,125.061,25.0924
622,373310N1206710W001,706339.8708,4134135.713,-120.670987,37.330995,125.143,25.1912
598,373466N1206874W001,704844.2943,4135831.032,-120.687387,37.346595,125.308,10
4707,372091N1204935W001,722426.7188,4121011.573,-120.493487,37.209095,125.663,81.8892
368,374493N1208135W001,693408.997,4146960.632,-120.813487,37.449295,125.732,21.2026
552,373602N1207263W001,701361.8099,4137256.416,-120.726287,37.360195,125.775,10
595,373460N1206863W001,704943.3749,4135766.842,-120.686287,37.345995,126.104,10
4679,372596N1205413W001,718038.6655,4126504.084,-120.541287,37.259595,126.187,150.113
728,372113N1204974W001,722074.1226,4121246.542,-120.497387,37.211295,126.299,81.4379
4581,372618N1210485W001,673049.8466,4125699.503,-121.048487,37.261795,126.33,62.927
385,374035N1208310W001,691977.8103,4141842.764,-120.830987,37.403495,126.341,50
581,373513N1207054W001,703237.0029,4136313.647,-120.705387,37.351295,127.059,10
771,371177N1204010W001,730914.7374,4111090.499,-120.400987,37.117695,127.087,10
5914,373968N1208271W001,692340.1733,4141107.269,-120.827087,37.396795,127.248,50
654,372741N1205977W001,712995.4416,4127984.519,-120.597687,37.274095,128.666,148.077
599,373421N1206854W001,705033.717,4135336.037,-120.685387,37.342095,128.742,10
775,371124N1203952W001,731446.2928,4110516.509,-120.395187,37.112395,128.744,10
1142,371868N1210263W001,675192.1144,4117418.706,-121.026287,37.186795,128.807,119.663
417,373652N1207499W001,699258.259,4137761.128,-120.749887,37.365195,128.819,12.5381
444,372832N1210649W001,671546.8472,4128044.069,-121.064887,37.283195,128.868,45.9817
4458,374046N1208366W001,691479.2951,4141953.432,-120.836587,37.404595,129.54,47.7119
4482,373621N1207421W001,699957.3119,4137433.644,-120.742087,37.362095,129.679,10
4743,371157N1204041W001,730645.3317,4110861.024,-120.404087,37.115695,129.695,10
593,373243N1206782W001,705720.169,4133376.545,-120.678187,37.324295,129.853,18.5791
592,373132N1206741W001,706113.8249,4132153.789,-120.674087,37.313195,129.993,29.936
681,372655N1205604W001,716327.7125,4127114.911,-120.560387,37.265495,130.013,160.248
4680,372582N1205452W001,717696.7886,4126339.747,-120.545187,37.258195,130.604,146.862
360,374246N1208341W001,691649.5973,4144177.753,-120.834087,37.424595,130.976,33.6044
655,372727N1206141W001,711545.0677,4127792.345,-120.614087,37.272695,131.32,130.713
4451,374627N1208299W001,691923.8789,4148413.975,-120.829887,37.462695,131.353,21.8564
4131,373602N1207416W001,700006.6428,4137223.874,-120.741587,37.360195,131.391,10
384,374049N1208399W001,691186.4195,4141980.023,-120.839887,37.404895,131.487,46.2961
1309,370543N1203018W001,739930.0565,4104301.173,-120.301787,37.054295,132.324,13.3328
1279,370902N1203741W001,733389.61,4108104.721,-120.374087,37.090195,132.38,19.5803
744,371946N1204891W001,722859.9013,4119412.914,-120.489087,37.194595,132.406,70.0533
578,373460N1207038W001,703393.0435,4135728.987,-120.703787,37.345995,132.708,10
549,373521N1207241W001,701578.3453,4136362.311,-120.724087,37.352095,133.047,10
588,373016N1206696W001,706544.4058,4130876.44,-120.669587,37.301595,133.328,40.4947
362,374321N1208307W001,691931.3229,4145016.891,-120.830687,37.432095,133.364,27.1113
6660,373457N1207052W001,703269.8264,4135692.682,-120.705187,37.345695,133.483,10
652,372702N1206154W001,711436.7824,4127512.026,-120.615387,37.270195,133.514,129.319
6365,373382N1206913W001,704521.5887,4134890.48,-120.691287,37.338195,133.681,10
743,371893N1204882W001,722955.3914,4118826.914,-120.488187,37.189295,134.038,63.3872
779,371018N1204007W001,730989.7235,4109326.86,-120.400687,37.101795,134.325,11.7095
400,373902N1208324W001,691887.8064,4140364.123,-120.832387,37.390195,134.735,50
4480,373655N1207710W001,697388.7154,4137750.063,-120.770987,37.365495,134.97,16.8948
4448,374327N1208321W001,691805.9095,4145080.617,-120.832087,37.432695,134.974,25.9547
1288,370830N1203591W001,734745.2828,4107342.743,-120.359087,37.082995,135.275,21.4776
4631,373310N1206868W001,704939.8598,4134101.301,-120.686787,37.330995,135.452,10
901,371738N1204852W001,723267.3787,4117114.012,-120.485187,37.173795,135.528,42.0207
3484,368915N1207922W001,696735.0102,4085111.733,-120.792187,36.891495,135.609,68.477
764,371160N1204207W001,729169.2528,4110854.085,-120.420687,37.115995,135.635,10
4632,373299N1206874W001,704889.6841,4133977.939,-120.687387,37.329895,136.127,10
415,373610N1207599W001,698383.6545,4137274.012,-120.759887,37.360995,136.265,11.1718
4713,371830N1204904W001,722778.5986,4118122.654,-120.490387,37.182995,136.633,52.5679
4114,372163N1210343W001,674414.0137,4120677.108,-121.034287,37.216295,136.759,86.8549
526,373599N1207568W001,698661.128,4137158.475,-120.756787,37.359895,136.787,10.0026
6406,370743N1203441W001,736105.864,4106414.521,-120.344087,37.074295,136.802,24.8115
579,373388N1207004W001,703713.7113,4134937.382,-120.700387,37.338795,136.991,10
291,375074N1208657W001,688644.8634,4153301.618,-120.865687,37.507395,137.017,28.5254
6374,368927N1207927W001,696687.369,4085243.847,-120.792687,36.892695,137.192,69.9565
927,371416N1204607W001,725538.6089,4113598.925,-120.460687,37.141595,137.43,19.2924
902,371855N1204921W001,722620.3197,4118396.071,-120.492087,37.185495,137.487,55.0279
4633,373238N1206882W001,704835.366,4133299.326,-120.688187,37.323795,137.545,10
4989,370471N1203016W001,739970.5333,4103502.707,-120.301587,37.047095,137.717,14.4067
380,373935N1208416W001,691064.8941,4140711.615,-120.841587,37.393495,137.78,50
4699,372149N1205177W001,720261.9836,4121598.59,-120.517687,37.214895,138.118,74.131
4126,373721N1208143W001,693536.8502,4138392.701,-120.814287,37.372095,138.194,30.7057
440,373110N1210785W001,670278.3855,4131104.043,-121.078487,37.310995,138.362,10
439,373107N1210779W001,670332.2381,4131071.837,-121.077887,37.310695,138.401,10
682,372582N1205593W001,716446.1737,4126307.382,-120.559287,37.258195,138.779,144.656
4450,374396N1208318W001,691814.8345,4145846.868,-120.831787,37.439595,139.116,16.1794
4479,373671N1207879W001,695887.7871,4137892.379,-120.787887,37.367095,139.169,19.0035
527,373588N1207599W001,698389.4491,4137029.894,-120.759887,37.358795,139.182,10
591,373177N1206885W001,704825.346,4132621.798,-120.688487,37.317695,139.486,10.9285
1307,370568N1203307W001,737351.9058,4104505.99,-120.330687,37.056795,139.955,31.4316
383,374038N1208507W001,690233.2012,4141836.116,-120.850687,37.403795,139.979,46.0812
1000,370835N1203829W001,732627.8144,4107339.643,-120.382887,37.083495,140.051,30.0123
4445,374188N1208479W001,690443.057,4143506.195,-120.847887,37.418795,140.441,35.841
4982,370471N1203154W001,738743.0472,4103467.941,-120.315387,37.047095,140.48,23.6946
4764,370835N1203846W001,732476.6774,4107335.479,-120.384587,37.083495,140.529,30.9146
550,373452N1207249W001,701525.9328,4135594.957,-120.724887,37.345195,141.101,10
912,371491N1204843W001,723420.0375,4114375.287,-120.484287,37.149095,141.434,34.7738
1318,370393N1202954W001,740546.6457,4102652.832,-120.295387,37.039295,141.636,16.1287
381,373916N1208466W001,690627.048,4140490.668,-120.846587,37.391595,141.719,50
4970,370727N1203538W001,735248.3293,4106212.899,-120.353787,37.072695,141.758,29.6121
900,371730N1204957W001,722337.3634,4117000.548,-120.495687,37.172995,141.855,40.1457
4630,373141N1206899W001,704711.0417,4132219.295,-120.689887,37.314095,142.171,12.7693
358,374182N1208504W001,690223.3201,4143434.568,-120.850387,37.418195,142.248,36.8454
4623,373321N1207046W001,703359.6701,4134184.873,-120.704587,37.332095,142.925,10
899,371618N1204924W001,722663.2764,4115765.486,-120.492387,37.161795,143.054,40
382,374063N1208568W001,689686.9245,4142101.227,-120.856787,37.406295,143.21,46.3832
574,373310N1207046W001,703362.6372,4134062.813,-120.704587,37.330995,143.376,10
680,372441N1205427W001,717959.1726,4124780.892,-120.542687,37.244095,143.377,112.799
577,373349N1207104W001,702838.2187,4134483.093,-120.710387,37.334895,143.434,10
4437,374777N1208496W001,690143.3827,4150038.435,-120.849587,37.477695,143.44,28.9821
332,374346N1208404W001,691066.6435,4145274.578,-120.840387,37.434595,143.457,23.6918
637,372730N1206518W001,708201.0939,4127741.942,-120.651787,37.272995,143.629,72.1792
971,370905N1204118W001,730037.3178,4108045.982,-120.411787,37.090495,143.791,32.4578
911,371574N1204921W001,722702.8368,4115277.944,-120.492087,37.157395,143.957,38.7029
4582,371896N1210241W001,675380.9349,4117733.449,-121.024087,37.189595,144.089,106.882
